LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_SCICLASSES_PHYS,SCH_SCICCERT_PHYS,SCH_SCIENR_PHYS_HI_M,SCH_SCIENR_PHYS_HI_F,SCH_SCIENR_PHYS_AM_M,SCH_SCIENR_PHYS_AM_F,SCH_SCIENR_PHYS_AS_M,SCH_SCIENR_PHYS_AS_F,SCH_SCIENR_PHYS_HP_M,SCH_SCIENR_PHYS_HP_F,SCH_SCIENR_PHYS_BL_M,SCH_SCIENR_PHYS_BL_F,SCH_SCIENR_PHYS_WH_M,SCH_SCIENR_PHYS_WH_F,SCH_SCIENR_PHYS_TR_M,SCH_SCIENR_PHYS_TR_F,TOT_SCIENR_PHYS_M,TOT_SCIENR_PHYS_F,SCH_SCIENR_PHYS_LEP_M,SCH_SCIENR_PHYS_LEP_F,SCH_SCIENR_PHYS_IDEA_M,SCH_SCIENR_PHYS_IDEA_F
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,2803,East Rockingham High,510339002803,No,4,4,1,1,0,0,0,0,0,0,1,0,11,16,1,0,14,17,0,0,0,0
VA,VIRGINIA,5103390,ROCKINGHAM CO PBLC SCHS,2804,River Bend Elementary,510339002804,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103420,RUSSELL CO PBLC SCHS,1512,Belfast Elk Garden Elementary,510342001512,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103420,RUSSELL CO PBLC SCHS,1513,Castlewood Elementary,510342001513,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103420,RUSSELL CO PBLC SCHS,1514,Castlewood High,510342001514,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103420,RUSSELL CO PBLC SCHS,1518,Copper Creek Elementary,510342001518,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103420,RUSSELL CO PBLC SCHS,1521,Honaker Elementary,510342001521,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103420,RUSSELL CO PBLC SCHS,1522,Honaker High,510342001522,No,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0
VA,VIRGINIA,5103420,RUSSELL CO PBLC SCHS,1523,Lebanon Primary,510342001523,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103420,RUSSELL CO PBLC SCHS,1524,Lebanon Elementary,510342001524,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103420,RUSSELL CO PBLC SCHS,1527,Swords Creek Elementary,510342001527,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103420,RUSSELL CO PBLC SCHS,2042,Lebanon High,510342002042,No,2,2,0,0,0,0,0,0,0,0,1,0,11,14,0,0,12,14,0,0,0,0
VA,VIRGINIA,5103420,RUSSELL CO PBLC SCHS,2461,Lebanon Middle,510342002461,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103460,SALEM CITY PBLC SCHS,2043,Salem High,510346002043,No,9,9,1,5,0,0,2,1,0,0,4,5,67,45,5,3,79,59,2,3,10,8
VA,VIRGINIA,5103460,SALEM CITY PBLC SCHS,2044,G.W. Carver Elementary,510346002044,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103460,SALEM CITY PBLC SCHS,2045,Andrew Lewis Middle,510346002045,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103460,SALEM CITY PBLC SCHS,2046,West Salem Elementary,510346002046,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103460,SALEM CITY PBLC SCHS,2047,East Salem Elementary,510346002047,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103460,SALEM CITY PBLC SCHS,2048,South Salem Elementary,510346002048,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103480,SCOTT CO PBLC SCHS,1528,Duffield-Pattonsville Primary,510348001528,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103480,SCOTT CO PBLC SCHS,1529,Dungannon Intermediate,510348001529,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103480,SCOTT CO PBLC SCHS,1531,Fort Blackmore Primary,510348001531,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103480,SCOTT CO PBLC SCHS,1532,Gate City High,510348001532,No,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
VA,VIRGINIA,5103480,SCOTT CO PBLC SCHS,1533,Hilton Elementary,510348001533,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103480,SCOTT CO PBLC SCHS,1534,Nickelsville Elementary,510348001534,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103480,SCOTT CO PBLC SCHS,1535,Rye Cove Intermediate,510348001535,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103480,SCOTT CO PBLC SCHS,1536,Rye Cove High,510348001536,No,3,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,8,5,0,0,0,0
VA,VIRGINIA,5103480,SCOTT CO PBLC SCHS,1538,Shoemaker Elementary,510348001538,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103480,SCOTT CO PBLC SCHS,1539,Twin Springs High,510348001539,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103480,SCOTT CO PBLC SCHS,1540,Weber City Elementary,510348001540,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103480,SCOTT CO PBLC SCHS,1541,Yuma Elementary,510348001541,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103480,SCOTT CO PBLC SCHS,2132,Gate City Middle,510348002132,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103510,SHENANDOAH CO PBLC SCHS,221,Signal Knob Middle,510351000221,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103510,SHENANDOAH CO PBLC SCHS,581,North Fork Middle,510351000581,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103510,SHENANDOAH CO PBLC SCHS,958,Peter Muhlenberg Middle,510351000958,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103510,SHENANDOAH CO PBLC SCHS,1542,Ashby Lee Elementary,510351001542,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103510,SHENANDOAH CO PBLC SCHS,1543,Central High,510351001543,No,5,5,0,0,0,0,0,1,0,1,0,0,13,3,0,0,13,5,0,0,3,0
VA,VIRGINIA,5103510,SHENANDOAH CO PBLC SCHS,1547,Sandy Hook Elementary,510351001547,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103510,SHENANDOAH CO PBLC SCHS,1548,Stonewall Jackson High,510351001548,No,1,1,1,0,0,0,0,0,0,0,3,0,8,0,1,1,13,1,1,0,1,0
VA,VIRGINIA,5103510,SHENANDOAH CO PBLC SCHS,1549,Strasburg High,510351001549,No,4,4,1,0,0,0,0,0,0,0,0,1,16,11,0,0,17,12,0,0,0,0
VA,VIRGINIA,5103510,SHENANDOAH CO PBLC SCHS,1554,W.W. Robinson Elementary,510351001554,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1411,Northwood Middle,510352001411,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1441,Chilhowie Middle,510352001441,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1556,Atkins Elementary,510352001556,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1557,Chilhowie Elementary,510352001557,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1558,Chilhowie High,510352001558,No,1,1,0,0,0,0,0,0,0,0,0,0,5,4,0,0,5,4,0,0,0,0
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1559,Oak Point Elementary,510352001559,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1560,Marion Middle,510352001560,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1561,Marion Elementary,510352001561,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1562,Marion Senior High,510352001562,No,1,1,0,0,0,0,0,0,0,0,0,0,8,3,0,3,8,6,0,0,1,0
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1563,Northwood High,510352001563,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1564,Rich Valley Elementary,510352001564,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,1566,Saltville Elementary,510352001566,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103520,SMYTH CO PBLC SCHS,3011,Sugar Grove Elementary,510352003011,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103600,SOUTHAMPTON CO PBLC SCHS,1573,Capron Elementary,510360001573,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103600,SOUTHAMPTON CO PBLC SCHS,1577,Riverdale Elementary,510360001577,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103600,SOUTHAMPTON CO PBLC SCHS,1582,Southampton High,510360001582,No,1,1,0,0,1,0,0,0,0,0,3,5,11,10,0,0,15,15,0,0,0,0
VA,VIRGINIA,5103600,SOUTHAMPTON CO PBLC SCHS,1583,Southampton Middle,510360001583,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103600,SOUTHAMPTON CO PBLC SCHS,2312,Meherrin Elementary,510360002312,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103600,SOUTHAMPTON CO PBLC SCHS,2313,Nottoway Elementary,510360002313,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103600,SOUTHAMPTON CO PBLC SCHS,2846,Fresh Start Center,510360002846,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,227,Smith Station Elementary,510364000227,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,263,Brock Road Elementary,510364000263,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,969,Courthouse Road Elementary,510364000969,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,981,Thornburg Middle,510364000981,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,987,Riverview Elementary,510364000987,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1190,Gates - Alternative High School Program,510364001190,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1584,Battlefield Elementary,510364001584,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1585,Battlefield Middle,510364001585,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1586,Berkeley Elementary,510364001586,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1587,Chancellor Elementary,510364001587,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1588,Post Oak Middle,510364001588,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1589,Lee Hill Elementary,510364001589,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1590,Livingston Elementary,510364001590,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1591,Robert E. Lee Elementary,510364001591,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1592,Spotswood Elementary,510364001592,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1593,Spotsylvania High,510364001593,No,5,5,1,1,0,0,0,2,0,0,2,2,22,9,0,0,25,14,0,0,1,0
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1870,Wilderness Elementary,510364001870,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1873,Courtland High,510364001873,No,7,6,3,0,0,0,0,4,0,0,0,2,23,8,2,0,28,14,0,0,1,0
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1874,Salem Elementary,510364001874,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1881,Massaponax High,510364001881,No,10,10,14,8,0,0,4,5,0,0,13,9,65,35,3,1,99,58,0,3,2,0
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1922,Ni River Middle,510364001922,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,1999,Spotsylvania Middle,510364001999,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,2133,Courtland Elementary,510364002133,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,2134,Chancellor High,510364002134,No,7,7,9,7,0,0,3,1,0,0,9,9,30,17,5,2,56,36,1,2,1,0
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,2165,Chancellor Middle,510364002165,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,2317,Harrison Road Elementary,510364002317,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,2318,Parkside Elementary,510364002318,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,2420,Freedom Middle,510364002420,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,2462,Riverbend High,510364002462,No,13,13,16,14,0,0,4,8,0,0,14,16,103,86,8,7,145,131,1,1,2,1
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,2749,Courthouse Academy Program,510364002749,No,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,2768,Cedar Forest Elementary,510364002768,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,2793,John J. Wright Educational And Cultural Center,510364002793,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103640,SPOTSYLVANIA CO PBLC SCHS,2821,Gateway Academy,510364002821,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,265,Hampton Oaks Elementary,510366000265,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,591,Brooke Point High,510366000591,No,10,10,15,10,0,0,1,4,0,0,16,13,34,23,6,3,72,53,0,0,2,1
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,1199,H.H. Poole Middle,510366001199,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,1594,Anne E. Moncure Elementary,510366001594,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,1595,Edward E. Drew Jr. Middle,510366001595,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,1596,Falmouth Elementary,510366001596,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,1597,Ferry Farm Elementary,510366001597,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,1598,Grafton Village Elementary,510366001598,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,1599,Hartwood Elementary,510366001599,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,1600,Stafford Elementary,510366001600,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,1601,Stafford Middle,510366001601,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,1602,Stafford Senior High,510366001602,No,5,5,3,2,0,0,2,3,0,0,7,8,45,34,4,4,61,51,0,0,1,0
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,1603,T. Benton Gayle Middle,510366001603,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,1634,Winding Creek Elementary,510366001634,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,1923,Colonial Forge High,510366001923,No,5,5,9,7,0,0,3,2,0,0,11,5,23,14,1,6,47,34,0,0,4,1
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,1978,Andrew G. Wright Middle,510366001978,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,1979,North Stafford High,510366001979,No,5,5,10,5,0,0,4,2,0,0,9,7,25,11,3,1,51,26,1,0,2,1
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,2084,Garrisonville Elementary,510366002084,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,2106,Widewater Elementary,510366002106,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,2135,Rockhill Elementary,510366002135,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,2201,Park Ridge Elementary,510366002201,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,2320,Kate Waller Barrett Elementary,510366002320,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5103660,STAFFORD CO PBLC SCHS,2463,Margaret Brent Elementary,510366002463,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
