LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_GT_IND,SCH_GTENR_HI_M,SCH_GTENR_HI_F,SCH_GTENR_AM_M,SCH_GTENR_AM_F,SCH_GTENR_AS_M,SCH_GTENR_AS_F,SCH_GTENR_HP_M,SCH_GTENR_HP_F,SCH_GTENR_BL_M,SCH_GTENR_BL_F,SCH_GTENR_WH_M,SCH_GTENR_WH_F,SCH_GTENR_TR_M,SCH_GTENR_TR_F,TOT_GTENR_M,TOT_GTENR_F,SCH_GTENR_LEP_M,SCH_GTENR_LEP_F,SCH_GTENR_IDEA_M,SCH_GTENR_IDEA_F
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,936,Waterford Elementary,510225000936,No,Yes,0,0,0,0,0,0,0,0,0,0,7,4,1,2,8,6,0,0,0,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1131,Farmwell Station Middle,510225001131,No,Yes,4,2,0,0,29,28,0,0,0,4,22,37,1,2,56,73,0,0,3,2
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1143,Ball's Bluff Elementary,510225001143,No,Yes,1,2,0,0,1,3,0,0,2,1,9,5,0,1,13,12,0,0,1,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1148,Sanders Corner Elementary,510225001148,No,Yes,1,2,0,0,5,3,0,0,0,0,11,5,1,0,18,10,0,0,1,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1158,Potowmack Elementary,510225001158,No,Yes,3,2,0,0,5,7,0,0,0,0,7,6,2,1,17,16,0,0,0,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1627,Potomac Falls High,510225001627,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1632,Dominion Trail Elementary,510225001632,No,Yes,1,3,0,0,6,8,0,0,0,0,15,16,1,1,23,28,1,0,3,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1633,Lowes Island Elementary,510225001633,No,Yes,5,2,0,0,6,7,0,0,0,0,12,13,0,0,23,22,0,0,0,1
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1845,Evergreen Mill Elementary,510225001845,No,Yes,2,4,0,0,1,4,0,0,0,1,12,14,0,0,15,23,0,0,4,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1852,Leesburg Elementary,510225001852,No,Yes,1,1,0,0,0,0,0,0,0,0,18,13,0,4,19,18,0,0,0,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1853,Meadowland Elementary,510225001853,No,Yes,6,5,0,0,8,4,0,0,0,0,7,9,1,2,22,20,1,0,1,1
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1855,Hillside Elementary,510225001855,No,Yes,2,2,0,0,16,17,0,0,0,0,14,9,1,2,33,30,0,0,1,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1913,Harper Park Middle,510225001913,No,Yes,3,2,0,0,21,10,0,1,6,1,43,26,5,3,78,43,0,0,2,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1914,Horizon Elementary,510225001914,No,Yes,1,2,0,0,4,10,0,0,0,1,7,24,3,1,15,38,0,0,1,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1915,Cedar Lane Elementary,510225001915,No,Yes,0,0,0,0,8,18,0,0,0,0,23,15,0,3,31,36,0,1,1,2
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2153,Algonkian Elementary,510225002153,No,Yes,1,1,0,0,2,1,0,0,0,0,13,11,1,4,17,17,0,0,1,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2154,Cool Spring Elementary,510225002154,No,Yes,1,0,0,0,2,2,0,0,1,0,8,8,1,0,13,10,0,0,1,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2282,Eagle Ridge Middle,510225002282,No,Yes,2,4,0,0,48,64,0,0,0,1,19,14,3,4,72,87,0,0,2,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2283,Forest Grove Elementary,510225002283,No,Yes,9,8,0,0,3,5,0,0,0,0,7,8,2,0,21,21,1,2,0,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2285,Heritage High,510225002285,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2286,Hutchison Farm Elementary,510225002286,No,Yes,1,0,0,0,8,10,1,0,2,0,10,12,0,3,22,25,3,0,1,1
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2287,John W. Tolbert Jr. Elementary,510225002287,No,Yes,1,3,0,0,1,2,0,0,1,0,9,9,2,4,14,18,0,0,0,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2288,River Bend Middle,510225002288,No,Yes,7,4,1,1,17,15,2,0,1,3,52,34,2,5,82,62,1,0,6,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2289,Seldens Landing Elementary,510225002289,No,Yes,1,0,0,0,9,8,0,0,3,0,9,7,3,0,25,15,0,0,2,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2411,Dominion High,510225002411,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2412,Frances Hazel Reid Elementary,510225002412,No,Yes,1,2,0,1,2,0,0,0,1,0,8,17,0,1,12,21,0,0,2,1
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2413,Countryside Elementary,510225002413,No,Yes,4,4,0,0,5,1,0,0,0,1,13,13,1,0,23,19,0,1,1,1
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2414,Belmont Ridge Middle,510225002414,No,Yes,4,1,0,0,31,24,0,0,0,1,34,18,2,4,71,48,0,0,2,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2415,Mountain View Elementary,510225002415,No,Yes,1,1,0,0,1,0,0,0,0,0,9,12,0,0,11,13,0,0,0,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2446,Smart's Mill Middle,510225002446,No,Yes,3,4,0,0,5,10,0,0,2,4,46,45,4,1,60,64,0,0,1,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2447,Freedom High,510225002447,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2448,Newton-Lee Elementary,510225002448,No,Yes,0,1,0,0,12,11,0,0,0,1,6,6,0,0,18,19,0,0,0,1
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2449,Belmont Station Elementary,510225002449,No,Yes,2,2,0,0,14,8,0,0,2,0,19,12,2,5,39,27,1,0,3,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2450,Mercer Middle,510225002450,No,Yes,4,4,0,1,62,93,0,0,0,1,29,31,4,6,99,136,0,0,3,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2451,Briar Woods High,510225002451,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2452,Legacy Elementary,510225002452,No,Yes,2,2,0,0,35,26,0,0,1,0,21,17,3,3,62,48,0,0,0,2
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2514,Pinebrook Elementary,510225002514,No,Yes,0,0,0,0,14,18,0,0,2,1,7,3,1,0,24,22,0,0,0,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2538,Stone Bridge High,510225002538,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2539,Little River Elementary,510225002539,No,Yes,0,0,0,0,8,14,0,0,0,0,6,7,3,3,17,24,0,0,2,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2540,Mill Run Elementary,510225002540,No,Yes,4,0,0,0,22,25,0,0,0,1,14,11,1,2,41,39,0,0,1,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2751,Rosa Lee Carter Elementary,510225002751,No,Yes,0,0,1,0,56,54,0,0,2,2,3,6,0,2,62,64,2,0,0,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2755,Sycolin Creek Elementary,510225002755,No,Yes,0,1,0,0,6,4,0,0,1,2,14,13,2,1,23,21,0,0,0,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2762,Arcola Elementary,510225002762,No,Yes,3,0,1,0,17,19,0,0,2,2,5,10,3,1,31,32,0,0,0,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2764,Stone Hill Middle,510225002764,No,Yes,1,0,2,0,95,89,0,0,0,0,8,4,0,1,106,94,1,0,1,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2773,Creighton's Corner Elementary,510225002773,No,Yes,0,3,0,1,40,30,0,0,0,0,6,0,0,0,46,34,0,0,0,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2774,Liberty Elementary,510225002774,No,Yes,2,2,1,0,37,20,0,0,0,1,5,3,2,0,47,26,0,0,0,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2776,Steuart W. Weller Elementary,510225002776,No,Yes,1,2,0,0,9,10,0,0,0,0,20,9,3,1,33,22,1,0,4,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2809,Kenneth W.Culbert Elementary,510225002809,No,Yes,0,0,0,0,0,1,0,0,0,0,11,12,1,3,12,16,0,0,1,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2812,Woodgrove High,510225002812,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2817,Tuscarora High,510225002817,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2831,Harmony Middle,510225002831,No,Yes,1,0,0,0,1,3,0,0,0,0,44,33,1,5,47,41,0,0,2,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2832,Buffalo Trail Elementary,510225002832,No,Yes,2,1,0,0,32,25,0,0,4,3,18,13,3,2,59,44,1,0,0,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2853,J. Michael Lunsford Middle,510225002853,No,Yes,2,8,0,0,80,79,0,0,5,3,37,32,5,2,129,124,0,0,2,1
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2864,Frederick Douglass Elementary,510225002864,No,Yes,0,1,1,0,1,4,0,0,1,1,4,10,1,3,8,19,0,0,0,2
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2865,John Champe High School,510225002865,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2954,Moorefield Station Elementary,510225002954,No,Yes,0,2,0,0,29,26,0,0,1,0,11,11,2,1,43,40,0,0,1,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2955,Discovery Elementary,510225002955,No,Yes,1,1,0,0,16,24,0,0,0,1,10,6,1,2,28,34,0,0,0,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2965,Trailside Middle,510225002965,No,Yes,2,5,0,0,13,31,0,0,1,0,34,33,3,2,53,71,0,0,3,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2969,Rock Ridge High,510225002969,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2970,Middleburg Community Charter,510225002970,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2980,Cardinal Ridge Elementary,510225002980,No,Yes,0,1,0,0,32,24,0,0,1,0,4,7,1,1,38,33,0,0,0,1
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,3001,Riverside High,510225003001,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,3026,Madison's Trust Elementary,510225003026,No,Yes,2,0,1,1,22,26,0,0,1,1,11,14,2,1,39,43,1,0,1,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,3028,Hillsboro Charter Academy,510225003028,No,Yes,0,0,0,0,0,0,0,0,0,0,5,7,0,0,5,7,0,0,0,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,3036,Brambleton Middle School,510225003036,No,Yes,3,1,0,0,53,41,0,0,0,0,29,15,1,2,86,59,0,0,3,0
VA,VIRGINIA,5102280,LOUISA CO PBLC SCHS,939,Louisa County High,510228000939,No,Yes,3,2,0,0,0,1,0,0,2,2,74,47,2,3,81,55,0,0,5,1
VA,VIRGINIA,5102280,LOUISA CO PBLC SCHS,942,Thomas Jefferson Elementary,510228000942,No,Yes,3,1,0,0,0,0,0,0,3,5,34,38,4,3,44,47,2,0,4,2
VA,VIRGINIA,5102280,LOUISA CO PBLC SCHS,1930,Louisa County Middle,510228001930,No,Yes,1,6,0,0,0,0,0,0,2,3,62,77,4,7,69,93,1,1,5,1
VA,VIRGINIA,5102280,LOUISA CO PBLC SCHS,2036,Jouett Elementary,510228002036,No,Yes,1,2,0,0,0,0,0,0,3,1,70,59,3,1,77,63,1,4,8,4
VA,VIRGINIA,5102280,LOUISA CO PBLC SCHS,2066,Trevilians Elementary,510228002066,No,Yes,1,0,0,0,0,0,0,0,0,0,18,15,0,1,19,16,0,0,2,1
VA,VIRGINIA,5102280,LOUISA CO PBLC SCHS,2838,Moss-Nuckols Elementary,510228002838,No,Yes,0,3,0,0,0,0,0,0,1,2,29,27,0,2,30,34,0,0,0,1
VA,VIRGINIA,5102310,LUNENBURG CO PBLC SCHS,944,Central High,510231000944,No,Yes,1,1,0,2,0,0,0,0,1,3,17,19,1,0,20,25,1,1,0,0
VA,VIRGINIA,5102310,LUNENBURG CO PBLC SCHS,946,Kenbridge Elementary,510231000946,No,Yes,5,0,0,0,0,0,0,0,0,2,8,11,0,0,13,13,3,0,0,0
VA,VIRGINIA,5102310,LUNENBURG CO PBLC SCHS,947,Lunenburg Middle,510231000947,No,Yes,2,2,0,0,0,0,0,0,2,3,22,20,0,2,26,27,0,0,2,0
VA,VIRGINIA,5102310,LUNENBURG CO PBLC SCHS,949,Victoria Elementary,510231000949,No,Yes,0,1,0,0,0,0,0,0,0,0,4,4,1,3,5,8,0,0,0,0
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,603,T.C. Miller Elementary for Innovation,510234000603,No,Yes,0,0,0,0,0,0,0,0,0,4,7,12,0,1,7,17,0,0,1,0
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,952,Bedford Hills Elementary,510234000952,No,Yes,4,3,0,0,0,0,0,0,1,0,22,23,0,3,27,29,1,1,2,0
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,955,Paul Laurence Dunbar Middle for Innovation,510234000955,No,Yes,4,1,0,1,4,2,0,0,6,19,39,56,9,7,62,86,2,0,3,1
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,956,E.C. Glass High,510234000956,No,Yes,2,3,0,0,2,3,1,0,7,11,73,72,3,6,88,95,0,0,0,0
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,959,Heritage Elementary,510234000959,No,Yes,0,1,0,0,1,3,0,0,1,4,7,6,1,0,10,14,0,3,1,0
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,960,Heritage High,510234000960,No,Yes,1,3,1,0,2,1,0,0,15,25,25,26,3,5,47,60,0,0,0,0
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,961,Linkhorne Elementary,510234000961,No,Yes,1,1,0,0,1,0,0,0,4,2,8,6,3,2,17,11,1,0,0,0
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,962,Linkhorne Middle,510234000962,No,Yes,3,0,0,0,0,0,0,0,3,5,44,32,0,4,50,41,0,0,1,0
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,963,Paul Munro Elementary,510234000963,No,Yes,0,0,0,0,1,2,0,0,2,3,25,24,2,0,30,29,0,1,0,0
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,964,Perrymont Elementary,510234000964,No,Yes,1,0,0,0,2,1,0,0,1,1,8,8,2,3,14,13,1,1,2,0
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,965,Robert S. Payne Elementary,510234000965,No,Yes,4,6,0,0,4,2,0,0,13,9,63,43,5,11,89,71,3,2,4,0
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,966,Sandusky Elementary,510234000966,No,Yes,3,3,0,0,1,2,0,0,4,3,12,10,0,0,20,18,0,0,0,0
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,967,Sandusky Middle,510234000967,No,Yes,1,0,0,0,1,0,0,0,3,6,4,9,0,3,9,18,0,0,0,0
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,968,Sheffield Elementary,510234000968,No,Yes,1,3,0,0,0,0,0,0,5,2,8,13,4,5,18,23,1,2,1,0
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,970,William M. Bass Elementary,510234000970,No,Yes,1,0,0,0,0,0,0,0,1,2,1,3,0,0,3,5,0,0,0,1
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,2205,Dearington Elementary/Innovation,510234002205,No,Yes,0,0,0,0,0,0,0,0,8,4,4,0,1,0,13,4,0,0,1,0
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,2206,Carl B. Hutcherson Building,510234002206,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,99999,Empowerment Academy,510234099999,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102360,MANASSAS CITY PBLC SCHS,976,Baldwin Elementary,510236000976,No,Yes,2,1,0,0,0,1,0,0,0,2,4,4,1,3,7,11,0,0,2,0
VA,VIRGINIA,5102360,MANASSAS CITY PBLC SCHS,977,Jennie Dean Elementary,510236000977,No,Yes,1,0,0,0,1,0,1,0,0,0,1,0,0,0,4,0,0,0,1,0
VA,VIRGINIA,5102360,MANASSAS CITY PBLC SCHS,978,Osbourn High,510236000978,No,Yes,20,16,0,0,10,9,0,1,9,5,46,38,7,4,92,73,0,0,7,0
VA,VIRGINIA,5102360,MANASSAS CITY PBLC SCHS,979,Weems Elementary,510236000979,No,Yes,1,1,0,0,0,0,0,0,0,0,0,4,0,0,1,5,1,0,0,1
VA,VIRGINIA,5102360,MANASSAS CITY PBLC SCHS,1854,Richard C. Haydon Elementary,510236001854,No,Yes,2,0,0,0,3,0,0,0,0,0,6,4,0,0,11,4,1,0,2,0
VA,VIRGINIA,5102360,MANASSAS CITY PBLC SCHS,2067,George Carr Round Elementary,510236002067,No,Yes,1,4,0,0,2,3,0,0,0,2,7,6,0,1,10,16,0,0,0,0
VA,VIRGINIA,5102360,MANASSAS CITY PBLC SCHS,2226,Grace E. Metz Middle,510236002226,No,Yes,13,9,0,0,6,5,0,0,1,4,27,18,2,4,49,40,1,0,6,0
VA,VIRGINIA,5102360,MANASSAS CITY PBLC SCHS,2637,Mayfield Intermediate,510236002637,No,Yes,16,13,0,0,0,6,0,0,2,5,11,19,1,1,30,44,0,0,0,0
VA,VIRGINIA,5102360,MANASSAS CITY PBLC SCHS,3034,Baldwin Intermediate School,510236003034,No,Yes,1,0,0,0,1,2,0,0,0,0,2,3,1,1,5,6,2,0,1,0
VA,VIRGINIA,5102370,MADISON CO PBLC SCHS,972,Madison County High,510237000972,No,Yes,1,2,0,0,0,1,0,0,3,0,26,19,1,1,31,23,0,0,1,1
VA,VIRGINIA,5102370,MADISON CO PBLC SCHS,973,Madison Primary,510237000973,No,Yes,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0,0,0
VA,VIRGINIA,5102370,MADISON CO PBLC SCHS,974,Waverly Yowell Elementary,510237000974,No,Yes,1,0,0,0,0,0,0,0,0,0,9,3,0,0,10,3,0,0,0,0
VA,VIRGINIA,5102370,MADISON CO PBLC SCHS,975,William H. Wetsel Middle,510237000975,No,Yes,0,1,0,0,0,0,0,0,0,0,13,5,0,0,13,6,0,0,0,0
VA,VIRGINIA,5102390,MANASSAS PARK CITY PBLC SCHS,982,Manassas Park Elementary,510239000982,No,Yes,6,3,0,0,3,2,0,0,3,1,7,4,1,1,20,11,0,0,1,0
VA,VIRGINIA,5102390,MANASSAS PARK CITY PBLC SCHS,983,Manassas Park High,510239000983,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102390,MANASSAS PARK CITY PBLC SCHS,2227,Manassas Park Middle,510239002227,No,Yes,3,2,0,0,2,2,0,0,4,1,5,7,2,1,16,13,0,0,1,0
VA,VIRGINIA,5102390,MANASSAS PARK CITY PBLC SCHS,2292,Cougar Elementary,510239002292,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102400,MARTINSVILLE CITY PBLC SCHS,988,Martinsville High,510240000988,No,Yes,1,2,0,0,1,0,0,0,18,17,29,13,1,3,50,35,0,0,1,0
VA,VIRGINIA,5102400,MARTINSVILLE CITY PBLC SCHS,989,Martinsville Middle,510240000989,No,Yes,2,0,0,0,1,1,0,0,15,17,17,13,1,0,36,31,0,0,2,1
VA,VIRGINIA,5102400,MARTINSVILLE CITY PBLC SCHS,2616,Albert Harris Elementary,510240002616,No,Yes,3,0,0,0,0,0,0,0,11,5,4,3,1,1,19,9,1,0,3,0
VA,VIRGINIA,5102400,MARTINSVILLE CITY PBLC SCHS,2617,Patrick Henry Elementary,510240002617,No,Yes,2,1,0,0,2,0,0,0,10,10,20,20,2,1,36,32,0,0,2,0
VA,VIRGINIA,5102400,MARTINSVILLE CITY PBLC SCHS,2618,Clearview Early Childhood Center,510240002618,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102430,MATHEWS CO PBLC SCHS,993,Mathews High,510243000993,No,Yes,0,0,0,0,0,0,0,0,1,1,29,26,0,1,30,28,0,0,2,1
VA,VIRGINIA,5102430,MATHEWS CO PBLC SCHS,994,Thomas Hunter Middle,510243000994,No,Yes,0,0,0,0,0,1,0,0,1,0,23,15,0,1,24,17,0,0,0,0
VA,VIRGINIA,5102430,MATHEWS CO PBLC SCHS,1388,Lee-Jackson Elementary,510243001388,No,Yes,0,0,0,0,0,0,0,0,0,0,3,5,1,0,4,5,0,0,0,0
VA,VIRGINIA,5102460,MECKLENBURG CO PBLC SCHS,995,Bluestone Middle,510246000995,No,Yes,1,0,0,0,1,0,0,0,4,2,21,24,0,1,27,27,0,0,0,0
VA,VIRGINIA,5102460,MECKLENBURG CO PBLC SCHS,996,Bluestone  High,510246000996,No,Yes,0,1,0,0,1,1,0,0,7,6,17,28,0,2,25,38,0,0,1,1
VA,VIRGINIA,5102460,MECKLENBURG CO PBLC SCHS,1002,Chase City Elementary,510246001002,No,Yes,1,0,0,0,0,0,0,0,2,0,7,5,0,0,10,5,0,0,0,0
VA,VIRGINIA,5102460,MECKLENBURG CO PBLC SCHS,1004,Clarksville Elementary,510246001004,No,Yes,0,0,0,0,0,0,0,0,1,2,4,10,2,0,7,12,0,0,0,0
VA,VIRGINIA,5102460,MECKLENBURG CO PBLC SCHS,1006,LaCrosse Elementary,510246001006,No,Yes,1,2,0,0,0,0,0,0,2,1,2,7,0,0,5,10,0,0,0,0
VA,VIRGINIA,5102460,MECKLENBURG CO PBLC SCHS,1007,Park View Middle,510246001007,No,Yes,1,1,0,0,1,1,1,0,2,6,18,22,1,1,24,31,0,0,0,1
VA,VIRGINIA,5102460,MECKLENBURG CO PBLC SCHS,1008,Park View High,510246001008,No,Yes,2,3,0,1,1,0,0,0,5,5,31,40,0,1,39,50,0,0,1,2
VA,VIRGINIA,5102460,MECKLENBURG CO PBLC SCHS,1009,South Hill Elementary,510246001009,No,Yes,0,1,0,0,0,1,0,0,0,4,15,10,0,0,15,16,0,0,0,0
VA,VIRGINIA,5102460,MECKLENBURG CO PBLC SCHS,2453,Alternative Education Center,510246002453,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
VA,VIRGINIA,5102490,MIDDLESEX CO PBLC SCHS,1012,Middlesex High,510249001012,No,Yes,1,0,0,0,0,0,0,0,1,1,24,20,3,2,29,23,0,0,2,1
VA,VIRGINIA,5102490,MIDDLESEX CO PBLC SCHS,2195,St. Clare Walker Middle,510249002195,No,Yes,0,3,0,0,0,0,0,0,1,3,18,20,0,1,19,27,0,0,1,0
VA,VIRGINIA,5102490,MIDDLESEX CO PBLC SCHS,2293,Middlesex Elementary,510249002293,No,Yes,0,0,0,0,0,1,0,0,2,0,20,15,0,1,22,17,0,0,0,0
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,178,Falling Branch Elementary,510252000178,No,Yes,0,0,0,0,0,0,0,0,3,0,20,12,3,0,26,12,0,0,0,0
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,916,Kipps Elementary,510252000916,No,Yes,3,1,1,0,9,5,0,0,0,0,20,15,3,1,36,22,0,0,0,0
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,1013,Auburn High,510252001013,No,Yes,1,1,0,0,0,0,0,0,0,1,32,26,1,1,34,29,0,0,0,0
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,1014,Belview Elementary,510252001014,No,Yes,0,0,0,0,1,0,0,0,1,1,12,4,0,0,14,5,0,0,1,2
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,1016,Blacksburg High,510252001016,No,Yes,4,4,0,0,23,19,0,0,2,2,112,94,6,5,147,124,0,0,4,0
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,1017,Blacksburg Middle,510252001017,No,Yes,2,2,0,0,20,17,0,0,2,6,84,101,10,5,118,131,0,0,2,0
