LEA_STATE,LEA_STATE_NAME,NCESLEAID,LEA_NAME,SCHID,SCHOOL_NAME,NCESSCH,JJ,AM_M_7,AS_M_7,BL_M_7,HI_M_7,MU_M_7,PI_M_7,WH_M_7,AM_F_7,AS_F_7,BL_F_7,HI_F_7,MU_F_7,PI_F_7,WH_F_7,TOTAL_STUDENTS_REPORTED_M,TOTAL_STUDENTS_REPORTED_F,WDIS_M,WDIS_F,DISAB504_M,DISAB504_F,LEP_M,LEP_F,H_M,H_F
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1853,Meadowland Elementary,510225001853,No,-8,3,0,7,0,-8,5,0,1,0,8,0,-8,3,15,12,4,1,-8,-8,9,9,2,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1855,Hillside Elementary,510225001855,No,0,9,0,0,1,0,3,0,5,0,4,0,-8,2,13,11,3,0,-8,-8,3,2,1,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1913,Harper Park Middle,510225001913,No,0,6,1,6,1,-8,18,2,2,3,5,1,0,17,32,30,10,6,-8,-8,7,7,3,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1914,Horizon Elementary,510225001914,No,0,6,2,3,2,-8,5,0,5,0,3,1,-8,8,18,17,4,2,-8,-8,7,8,1,1
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1915,Cedar Lane Elementary,510225001915,No,0,7,2,6,1,-8,9,1,6,1,3,3,0,6,25,20,8,4,-8,-8,6,7,1,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2153,Algonkian Elementary,510225002153,No,0,2,1,2,1,0,4,-8,4,0,2,0,-8,7,10,13,4,1,-8,-8,2,1,0,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2154,Cool Spring Elementary,510225002154,No,-8,2,0,9,0,0,5,0,1,0,12,0,-8,4,16,17,3,3,-8,-8,9,11,0,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2282,Eagle Ridge Middle,510225002282,No,1,6,2,6,3,0,23,0,6,0,3,2,-8,18,41,29,8,1,-8,1,1,2,-8,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2283,Forest Grove Elementary,510225002283,No,0,5,0,8,0,0,2,1,7,2,7,2,-8,5,15,24,1,4,-8,-8,12,14,3,4
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2285,Heritage High,510225002285,No,0,10,5,32,3,0,30,0,8,6,32,3,-8,35,80,84,22,16,2,1,26,19,10,8
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2286,Hutchison Farm Elementary,510225002286,No,0,5,0,3,2,1,9,1,6,1,6,2,-8,13,20,29,5,2,-8,-8,9,9,0,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2287,John W. Tolbert Jr. Elementary,510225002287,No,0,11,1,7,5,-8,9,0,6,2,5,3,-8,6,33,22,11,1,-8,-8,15,7,1,1
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2288,River Bend Middle,510225002288,No,0,3,3,9,1,0,29,0,6,5,18,3,-8,25,45,57,11,6,2,1,9,7,3,2
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2289,Seldens Landing Elementary,510225002289,No,0,4,1,1,3,-8,20,-8,8,0,2,5,-8,12,29,27,4,2,-8,1,2,3,1,1
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2411,Dominion High,510225002411,No,1,5,6,56,3,0,22,0,5,4,41,4,-8,18,93,72,22,21,-8,-8,36,28,10,12
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2412,Frances Hazel Reid Elementary,510225002412,No,0,1,1,9,0,-8,10,0,2,0,11,0,-8,8,21,21,3,1,1,-8,8,9,1,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2413,Countryside Elementary,510225002413,No,-8,2,0,7,1,-8,5,0,3,0,7,1,-8,5,15,16,5,2,-8,-8,9,6,1,1
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2414,Belmont Ridge Middle,510225002414,No,0,2,0,5,2,-8,18,0,4,3,2,1,-8,19,27,29,6,5,-8,1,4,2,2,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2415,Mountain View Elementary,510225002415,No,-8,2,0,1,1,-8,16,-8,0,2,4,1,0,20,20,27,2,5,-8,-8,2,5,0,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2446,Smart's Mill Middle,510225002446,No,0,2,3,17,5,0,24,0,1,5,10,1,-8,22,51,39,13,8,1,-8,16,7,0,2
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2447,Freedom High,510225002447,No,1,8,3,12,4,0,21,0,7,2,7,5,0,39,49,60,18,8,-8,1,4,0,0,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2448,Newton-Lee Elementary,510225002448,No,0,9,0,5,2,1,7,0,4,1,3,1,0,8,24,17,10,1,-8,1,4,5,0,1
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2449,Belmont Station Elementary,510225002449,No,0,4,1,2,2,-8,9,0,5,2,3,1,-8,10,18,21,5,1,-8,-8,3,8,0,2
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2450,Mercer Middle,510225002450,No,0,15,4,5,2,-8,23,1,7,2,9,2,0,22,49,43,9,8,-8,-8,3,5,0,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2451,Briar Woods High,510225002451,No,0,12,3,3,5,-8,34,0,10,5,5,5,0,32,57,57,14,6,1,-8,1,0,1,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2452,Legacy Elementary,510225002452,No,0,14,0,1,2,0,13,-8,12,1,2,1,0,6,30,22,2,0,-8,-8,0,6,0,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2514,Pinebrook Elementary,510225002514,No,0,7,3,7,0,0,13,0,15,2,0,2,-8,11,30,30,10,3,-8,-8,5,7,1,-8
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2538,Stone Bridge High,510225002538,No,0,12,8,10,3,-8,41,0,5,6,11,13,-8,46,74,81,18,10,1,1,5,2,2,2
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2539,Little River Elementary,510225002539,No,0,4,0,2,0,-8,9,0,4,0,1,0,-8,8,15,13,5,2,-8,-8,5,5,0,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2540,Mill Run Elementary,510225002540,No,0,9,0,1,2,-8,10,0,18,1,0,1,0,10,22,30,4,1,-8,1,5,8,-8,-8
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2751,Rosa Lee Carter Elementary,510225002751,No,0,22,0,6,3,0,5,0,19,2,1,3,-8,2,36,27,5,3,-8,-8,17,9,0,1
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2755,Sycolin Creek Elementary,510225002755,No,-8,7,2,1,2,-8,5,0,2,2,3,1,-8,7,17,15,3,2,-8,-8,0,2,1,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2762,Arcola Elementary,510225002762,No,1,6,2,2,2,-8,10,1,6,1,0,0,0,8,23,16,4,1,-8,-8,1,1,0,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2764,Stone Hill Middle,510225002764,No,0,5,2,1,2,0,10,1,9,5,2,1,-8,8,20,26,6,1,-8,1,3,4,0,1
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2773,Creighton's Corner Elementary,510225002773,No,0,26,0,0,2,0,4,1,43,1,4,0,-8,4,32,53,2,1,-8,-8,8,17,0,1
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2774,Liberty Elementary,510225002774,No,0,17,0,3,0,0,7,0,15,1,5,1,0,11,27,33,4,5,-8,-8,3,8,0,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2776,Steuart W. Weller Elementary,510225002776,No,0,6,1,4,1,-8,7,0,8,1,7,3,-8,1,19,20,3,0,-8,-8,8,6,0,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2809,Kenneth W.Culbert Elementary,510225002809,No,1,2,2,1,1,-8,15,-8,0,0,0,0,-8,12,22,12,6,3,-8,-8,2,1,2,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2812,Woodgrove High,510225002812,No,0,3,4,5,2,-8,96,0,4,2,4,5,-8,98,110,113,29,26,4,-8,3,0,7,4
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2817,Tuscarora High,510225002817,No,0,5,12,44,7,-8,34,0,4,6,32,5,0,31,102,78,20,11,-8,2,34,20,22,9
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2831,Harmony Middle,510225002831,No,0,1,2,2,0,-8,40,0,0,3,4,2,0,38,45,47,14,9,-8,2,1,1,1,3
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2832,Buffalo Trail Elementary,510225002832,No,0,20,1,1,5,0,8,1,17,0,1,2,0,18,35,39,3,3,-8,-8,11,4,0,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2853,J. Michael Lunsford Middle,510225002853,No,0,6,0,3,8,-8,30,0,5,2,10,1,-8,30,47,48,13,12,-8,1,6,3,0,1
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2864,Frederick Douglass Elementary,510225002864,No,2,6,3,9,1,1,9,1,1,2,5,1,-8,8,31,18,7,2,-8,-8,15,8,1,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2865,John Champe High School,510225002865,No,0,27,10,14,8,0,44,2,24,15,11,7,1,44,103,104,17,14,1,-8,13,14,5,2
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2954,Moorefield Station Elementary,510225002954,No,0,12,1,4,1,0,13,0,10,1,1,0,0,11,31,23,7,0,-8,-8,7,5,0,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2955,Discovery Elementary,510225002955,No,1,14,5,5,3,-8,5,0,12,1,7,2,0,3,33,25,11,2,-8,-8,12,9,2,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2965,Trailside Middle,510225002965,No,-8,2,3,1,3,0,24,0,5,2,7,2,-8,26,33,42,6,7,-8,-8,1,3,-8,2
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2969,Rock Ridge High,510225002969,No,0,29,11,13,6,0,42,0,25,17,14,8,-8,39,101,103,15,16,-8,4,14,7,3,2
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2970,Middleburg Community Charter,510225002970,No,-8,0,0,0,0,-8,4,-8,0,0,0,0,-8,1,4,1,0,1,-8,-8,0,0,-8,-8
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2980,Cardinal Ridge Elementary,510225002980,No,1,12,1,2,1,-8,3,0,20,1,0,0,0,9,20,30,5,4,-8,-8,8,10,0,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,3001,Riverside High,510225003001,No,1,9,1,10,2,-8,36,0,5,2,9,3,-8,31,59,50,18,4,3,1,7,1,3,1
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,3026,Madison's Trust Elementary,510225003026,No,1,24,0,4,0,-8,7,0,21,0,0,0,-8,5,36,26,12,0,1,-8,16,1,0,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,3028,Hillsboro Charter Academy,510225003028,No,-8,0,-8,0,0,-8,1,-8,0,0,0,0,-8,5,1,5,1,2,-8,-8,0,-8,0,1
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,3036,Brambleton Middle School,510225003036,No,0,7,3,1,4,-8,19,0,11,2,3,1,-8,16,34,33,7,4,1,-8,4,3,0,0
VA,VIRGINIA,5102280,LOUISA CO PBLC SCHS,939,Louisa County High,510228000939,No,0,0,11,1,8,-8,58,1,0,9,0,1,-8,36,78,47,27,15,10,1,1,0,1,1
VA,VIRGINIA,5102280,LOUISA CO PBLC SCHS,942,Thomas Jefferson Elementary,510228000942,No,-8,0,3,2,5,-8,21,-8,0,6,0,2,-8,25,31,33,12,5,2,-8,2,0,3,2
VA,VIRGINIA,5102280,LOUISA CO PBLC SCHS,1930,Louisa County Middle,510228001930,No,0,0,7,2,5,-8,47,0,0,12,0,8,-8,33,61,53,18,10,4,2,2,1,2,2
VA,VIRGINIA,5102280,LOUISA CO PBLC SCHS,2036,Jouett Elementary,510228002036,No,0,0,4,1,3,-8,15,0,-8,3,2,1,-8,11,23,17,9,2,1,-8,1,3,0,0
VA,VIRGINIA,5102280,LOUISA CO PBLC SCHS,2066,Trevilians Elementary,510228002066,No,-8,-8,3,1,5,0,18,-8,0,0,2,3,-8,20,27,25,10,2,1,-8,1,1,1,1
VA,VIRGINIA,5102280,LOUISA CO PBLC SCHS,2838,Moss-Nuckols Elementary,510228002838,No,0,-8,5,3,5,0,15,-8,0,2,1,2,-8,14,28,19,8,1,1,-8,0,0,1,0
VA,VIRGINIA,5102310,LUNENBURG CO PBLC SCHS,944,Central High,510231000944,No,0,0,20,0,3,-8,17,0,0,16,2,1,-8,22,40,41,6,4,1,2,0,0,1,2
VA,VIRGINIA,5102310,LUNENBURG CO PBLC SCHS,946,Kenbridge Elementary,510231000946,No,0,-8,10,0,1,-8,5,-8,-8,7,3,0,-8,10,16,20,10,5,-8,1,0,1,1,0
VA,VIRGINIA,5102310,LUNENBURG CO PBLC SCHS,947,Lunenburg Middle,510231000947,No,0,-8,15,3,0,-8,22,0,-8,12,2,2,-8,10,40,26,13,7,6,1,0,0,1,-8
VA,VIRGINIA,5102310,LUNENBURG CO PBLC SCHS,949,Victoria Elementary,510231000949,No,-8,-8,9,1,1,-8,13,-8,0,7,0,3,0,4,24,14,5,0,-8,-8,0,0,0,1
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,603,T.C. Miller Elementary for Innovation,510234000603,No,-8,0,4,1,1,-8,3,-8,0,6,0,1,-8,2,9,9,5,0,-8,-8,0,0,-8,2
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,952,Bedford Hills Elementary,510234000952,No,-8,0,5,3,6,-8,3,-8,0,7,5,1,-8,4,17,17,8,2,-8,-8,0,0,1,1
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,955,Paul Laurence Dunbar Middle for Innovation,510234000955,No,0,0,27,2,3,-8,7,0,0,25,4,4,-8,13,39,46,12,4,1,2,1,0,1,2
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,956,E.C. Glass High,510234000956,No,0,1,59,14,6,2,40,2,0,78,7,13,-8,34,122,134,16,15,5,1,4,2,4,3
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,959,Heritage Elementary,510234000959,No,1,2,20,2,8,0,11,1,0,21,6,5,-8,9,44,42,8,5,-8,-8,2,2,1,0
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,960,Heritage High,510234000960,No,1,1,42,5,11,-8,33,1,1,68,12,12,-8,31,93,125,13,14,5,2,6,4,4,2
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,961,Linkhorne Elementary,510234000961,No,1,0,14,1,3,-8,2,0,0,9,3,5,0,4,21,21,8,3,1,-8,0,1,3,5
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,962,Linkhorne Middle,510234000962,No,0,0,17,3,4,0,15,-8,-8,25,3,2,-8,4,39,34,7,5,3,-8,0,0,4,3
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,963,Paul Munro Elementary,510234000963,No,-8,0,5,2,0,-8,1,-8,0,5,0,1,-8,5,8,11,2,2,-8,-8,-8,0,1,1
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,964,Perrymont Elementary,510234000964,No,0,1,26,3,3,-8,6,0,0,16,2,1,-8,4,39,23,14,3,1,-8,1,0,2,1
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,965,Robert S. Payne Elementary,510234000965,No,0,1,33,1,3,-8,5,-8,0,22,1,2,-8,5,43,30,10,6,2,1,0,0,3,1
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,966,Sandusky Elementary,510234000966,No,-8,0,6,0,1,-8,2,-8,0,5,1,2,-8,5,9,13,2,1,-8,-8,0,0,2,0
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,967,Sandusky Middle,510234000967,No,-8,0,29,2,9,-8,19,1,0,21,2,5,-8,15,59,44,16,4,3,1,1,1,1,2
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,968,Sheffield Elementary,510234000968,No,-8,0,13,3,2,-8,5,0,1,9,3,1,-8,10,23,24,5,4,-8,-8,2,3,5,0
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,970,William M. Bass Elementary,510234000970,No,0,-8,9,0,1,-8,8,-8,0,6,0,0,-8,3,18,9,5,1,-8,-8,0,0,2,2
VA,VIRGINIA,5102340,LYNCHBURG CITY PBLC SCHS,2205,Dearington Elementary/Innovation,510234002205,No,-8,-8,5,0,0,-8,3,-8,0,5,0,0,-8,1,8,6,2,2,2,-8,-8,-8,-8,-8
VA,VIRGINIA,5102360,MANASSAS CITY PBLC SCHS,976,Baldwin Elementary,510236000976,No,0,0,7,22,5,-8,4,0,2,3,8,4,-8,4,38,21,12,4,-8,-8,17,8,5,1
VA,VIRGINIA,5102360,MANASSAS CITY PBLC SCHS,977,Jennie Dean Elementary,510236000977,No,0,0,6,16,1,0,5,-8,0,2,24,3,-8,2,28,31,6,3,-8,-8,11,19,1,1
VA,VIRGINIA,5102360,MANASSAS CITY PBLC SCHS,978,Osbourn High,510236000978,No,1,4,30,229,11,-8,51,0,4,27,225,17,0,50,326,323,74,46,-8,1,157,136,5,6
VA,VIRGINIA,5102360,MANASSAS CITY PBLC SCHS,979,Weems Elementary,510236000979,No,-8,4,1,22,5,-8,0,-8,3,1,13,2,-8,2,32,21,4,2,-8,-8,22,9,0,0
VA,VIRGINIA,5102360,MANASSAS CITY PBLC SCHS,1854,Richard C. Haydon Elementary,510236001854,No,0,0,4,17,0,0,6,0,3,4,11,4,0,6,27,28,12,1,-8,-8,19,16,1,0
VA,VIRGINIA,5102360,MANASSAS CITY PBLC SCHS,2067,George Carr Round Elementary,510236002067,No,0,0,2,18,2,-8,2,1,1,1,17,0,3,3,24,26,9,9,-8,-8,16,18,-8,-8
VA,VIRGINIA,5102360,MANASSAS CITY PBLC SCHS,2226,Grace E. Metz Middle,510236002226,No,0,1,12,58,1,-8,10,0,4,9,68,2,-8,15,82,98,16,8,-8,-8,42,53,4,2
VA,VIRGINIA,5102360,MANASSAS CITY PBLC SCHS,2637,Mayfield Intermediate,510236002637,No,0,2,8,56,4,0,12,0,1,5,41,4,-8,8,82,59,18,13,-8,-8,52,40,0,3
VA,VIRGINIA,5102360,MANASSAS CITY PBLC SCHS,3034,Baldwin Intermediate School,510236003034,No,-8,0,0,7,0,-8,0,-8,0,2,4,0,-8,1,7,7,2,1,-8,-8,6,3,0,-8
VA,VIRGINIA,5102370,MADISON CO PBLC SCHS,972,Madison County High,510237000972,No,-8,0,5,1,1,-8,30,-8,1,2,1,7,-8,27,37,38,9,5,1,2,0,0,1,1
VA,VIRGINIA,5102370,MADISON CO PBLC SCHS,973,Madison Primary,510237000973,No,-8,0,2,1,2,-8,10,-8,1,1,1,0,-8,11,15,14,2,4,-8,1,0,-8,1,1
VA,VIRGINIA,5102370,MADISON CO PBLC SCHS,974,Waverly Yowell Elementary,510237000974,No,-8,0,1,0,1,-8,10,-8,-8,1,0,1,-8,4,12,6,2,1,-8,1,0,0,0,0
VA,VIRGINIA,5102370,MADISON CO PBLC SCHS,975,William H. Wetsel Middle,510237000975,No,-8,-8,0,0,0,-8,12,-8,0,0,1,1,-8,9,12,11,1,2,1,3,0,0,1,1
VA,VIRGINIA,5102390,MANASSAS PARK CITY PBLC SCHS,982,Manassas Park Elementary,510239000982,No,-8,0,1,16,2,0,4,1,0,1,13,2,-8,4,23,21,5,3,1,2,11,11,5,1
VA,VIRGINIA,5102390,MANASSAS PARK CITY PBLC SCHS,983,Manassas Park High,510239000983,No,0,3,5,46,2,-8,5,0,2,5,43,3,-8,13,61,66,6,3,-8,1,31,25,3,6
VA,VIRGINIA,5102390,MANASSAS PARK CITY PBLC SCHS,2227,Manassas Park Middle,510239002227,No,-8,1,7,41,8,-8,12,1,0,8,41,3,-8,11,69,64,20,6,3,4,31,30,5,1
VA,VIRGINIA,5102390,MANASSAS PARK CITY PBLC SCHS,2292,Cougar Elementary,510239002292,No,-8,2,1,46,0,-8,4,0,1,3,20,4,0,6,53,34,8,3,-8,-8,36,16,2,1
VA,VIRGINIA,5102400,MARTINSVILLE CITY PBLC SCHS,988,Martinsville High,510240000988,No,0,0,27,2,0,-8,12,-8,1,35,3,5,-8,12,41,56,7,5,1,2,0,1,0,1
VA,VIRGINIA,5102400,MARTINSVILLE CITY PBLC SCHS,989,Martinsville Middle,510240000989,No,0,0,16,1,1,-8,9,-8,0,6,3,0,-8,2,27,11,5,0,2,-8,1,3,0,0
VA,VIRGINIA,5102400,MARTINSVILLE CITY PBLC SCHS,2616,Albert Harris Elementary,510240002616,No,-8,0,23,4,2,-8,11,-8,-8,14,3,2,-8,4,40,23,7,1,3,1,4,1,0,2
VA,VIRGINIA,5102400,MARTINSVILLE CITY PBLC SCHS,2617,Patrick Henry Elementary,510240002617,No,1,0,9,0,1,-8,5,-8,0,7,1,1,-8,7,16,16,5,3,-8,-8,0,2,-8,1
VA,VIRGINIA,5102430,MATHEWS CO PBLC SCHS,993,Mathews High,510243000993,No,-8,0,3,3,2,-8,29,1,0,4,2,3,-8,25,37,35,8,4,6,6,0,0,0,0
VA,VIRGINIA,5102430,MATHEWS CO PBLC SCHS,994,Thomas Hunter Middle,510243000994,No,-8,-8,1,0,1,-8,16,-8,0,0,1,1,-8,16,18,18,3,3,1,2,0,0,1,-8
VA,VIRGINIA,5102430,MATHEWS CO PBLC SCHS,1388,Lee-Jackson Elementary,510243001388,No,-8,0,1,1,4,-8,23,-8,0,2,0,3,-8,24,29,29,16,5,1,2,0,0,-8,2
VA,VIRGINIA,5102460,MECKLENBURG CO PBLC SCHS,995,Bluestone Middle,510246000995,No,-8,0,15,1,3,-8,18,-8,-8,12,0,0,-8,11,37,23,7,3,3,1,0,0,-8,-8
VA,VIRGINIA,5102460,MECKLENBURG CO PBLC SCHS,996,Bluestone  High,510246000996,No,-8,1,40,4,3,-8,35,-8,1,45,3,5,-8,32,83,86,14,6,7,9,1,1,-8,0
VA,VIRGINIA,5102460,MECKLENBURG CO PBLC SCHS,1002,Chase City Elementary,510246001002,No,-8,-8,10,0,1,-8,8,-8,0,11,0,3,-8,4,19,18,4,1,1,2,-8,-8,-8,0
VA,VIRGINIA,5102460,MECKLENBURG CO PBLC SCHS,1004,Clarksville Elementary,510246001004,No,0,-8,8,1,0,-8,9,-8,0,4,1,1,-8,3,18,9,7,2,-8,2,0,0,-8,-8
VA,VIRGINIA,5102460,MECKLENBURG CO PBLC SCHS,1006,LaCrosse Elementary,510246001006,No,-8,-8,5,0,1,-8,12,-8,-8,7,0,2,0,11,18,20,4,3,3,1,1,0,0,-8
VA,VIRGINIA,5102460,MECKLENBURG CO PBLC SCHS,1007,Park View Middle,510246001007,No,0,0,17,4,0,0,22,0,0,11,4,0,-8,19,43,34,13,6,3,2,2,1,-8,1
VA,VIRGINIA,5102460,MECKLENBURG CO PBLC SCHS,1008,Park View High,510246001008,No,-8,0,31,3,2,-8,47,0,0,42,5,4,-8,49,83,100,14,13,10,6,0,0,1,-8
VA,VIRGINIA,5102460,MECKLENBURG CO PBLC SCHS,1009,South Hill Elementary,510246001009,No,-8,0,17,1,5,-8,12,-8,0,13,1,5,-8,15,35,34,6,5,3,5,0,0,2,0
VA,VIRGINIA,5102490,MIDDLESEX CO PBLC SCHS,1012,Middlesex High,510249001012,No,1,-8,16,0,3,-8,24,-8,0,5,0,4,-8,19,44,28,12,2,1,-8,-8,-8,0,1
VA,VIRGINIA,5102490,MIDDLESEX CO PBLC SCHS,2195,St. Clare Walker Middle,510249002195,No,-8,-8,1,0,1,-8,12,1,1,1,1,1,-8,18,14,23,3,1,-8,1,0,-8,-8,1
VA,VIRGINIA,5102490,MIDDLESEX CO PBLC SCHS,2293,Middlesex Elementary,510249002293,No,-8,1,2,1,3,-8,29,-8,0,3,1,4,-8,22,36,30,7,7,1,-8,1,0,0,0
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,178,Falling Branch Elementary,510252000178,No,-8,0,1,0,1,-8,17,-8,0,1,0,1,-8,10,19,12,7,0,-8,-8,0,0,1,1
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,916,Kipps Elementary,510252000916,No,0,5,1,0,1,-8,9,-8,4,0,1,1,-8,7,16,13,2,1,1,-8,6,4,-8,-8
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,1013,Auburn High,510252001013,No,-8,-8,-8,0,0,-8,27,0,-8,1,1,1,-8,33,27,36,2,3,2,3,-8,0,1,0
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,1014,Belview Elementary,510252001014,No,-8,1,1,2,1,-8,13,-8,0,3,2,0,-8,9,18,14,1,5,1,-8,0,0,1,2
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,1016,Blacksburg High,510252001016,No,0,1,4,2,3,-8,40,0,0,8,4,5,-8,45,50,62,14,9,5,9,1,1,3,2
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,1017,Blacksburg Middle,510252001017,No,0,1,4,0,4,-8,32,0,1,1,2,0,-8,18,41,22,8,3,6,-8,1,2,0,0
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,1019,Christiansburg High,510252001019,No,1,0,12,3,5,-8,74,-8,0,9,2,3,-8,85,95,99,24,13,4,5,3,1,3,7
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,1020,Christiansburg Middle,510252001020,No,-8,0,1,0,3,0,34,-8,0,4,0,2,-8,37,38,43,11,9,4,3,0,0,2,5
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,1021,Christiansburg Primary,510252001021,No,-8,0,1,3,3,-8,9,-8,0,1,5,0,0,7,16,13,1,0,-8,2,2,0,2,0
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,1023,Gilbert Linkous Elementary,510252001023,No,0,2,0,3,0,-8,5,-8,1,0,0,0,-8,4,10,5,1,1,-8,-8,3,1,0,-8
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,1024,Harding Avenue Elementary,510252001024,No,-8,3,0,0,0,-8,2,-8,2,0,0,0,-8,2,5,4,0,0,-8,-8,2,0,0,0
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,1025,Margaret Beeks Elementary,510252001025,No,-8,0,2,1,1,-8,4,0,1,0,1,0,-8,4,8,6,5,0,-8,-8,1,0,-8,0
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,1026,Prices Fork Elementary,510252001026,No,0,0,1,3,2,-8,17,-8,0,1,2,0,-8,15,23,18,4,0,1,-8,0,2,3,0
VA,VIRGINIA,5102520,MONTGOMERY CO PBLC SCHS,1029,Shawsville Middle,510252001029,No,1,0,-8,1,0,-8,18,-8,0,-8,0,1,-8,9,20,10,8,2,1,-8,1,0,1,0
