LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,LEA_ADDRESS,LEA_CITY,LEA_ZIP,CJJ,LEA_ENR,LEA_ENR_NONLEAFAC,LEA_SCHOOLS,LEA_CRCOORD_SEX_IND,LEA_CRCOORD_RAC_IND,LEA_CRCOORD_DIS_IND,LEA_CRCOORD_SEX_FN,LEA_CRCOORD_SEX_LN,LEA_CRCOORD_SEX_PH,LEA_CRCOORD_SEX_EM,LEA_CRCOORD_RAC_FN,LEA_CRCOORD_RAC_LN,LEA_CRCOORD_RAC_PH,LEA_CRCOORD_RAC_EM,LEA_CRCOORD_DIS_FN,LEA_CRCOORD_DIS_LN,LEA_CRCOORD_DIS_PH,LEA_CRCOORD_DIS_EM,LEA_DESEGPLAN,LEA_HBPOLICY_IND,LEA_HBPOLICYURL_IND,LEA_HBPOLICY_URL,LEA_ECE_IND,LEA_ECE_NONIDEA,LEA_PS_IND,LEA_PS_FULLDAYFREE,LEA_PS_FULLDAYCOST,LEA_PS_PARTDAYFREE,LEA_PS_PARTDAYCOST,LEA_PSENR_NONIDEA_A3,LEA_PSENR_NONIDEA_A4,LEA_PSENR_NONIDEA_A5,LEA_PSENR_A2,LEA_PSENR_A3,LEA_PSENR_A4,LEA_PSENR_A5,LEA_PSELIG_ALL,LEA_PSELIG_IDEA,LEA_PSELIG_TITLEI,LEA_PSELIG_LOWINC,LEA_KG_IND,LEA_KG_FULLDAYFREE,LEA_KG_FULLDAYCOST,LEA_KG_PARTDAYFREE,LEA_KG_PARTDAYCOST,LEA_GED_IND,LEA_GEDPART_HI_M,LEA_GEDPART_HI_F,LEA_GEDPART_AM_M,LEA_GEDPART_AM_F,LEA_GEDPART_AS_M,LEA_GEDPART_AS_F,LEA_GEDPART_HP_M,LEA_GEDPART_HP_F,LEA_GEDPART_BL_M,LEA_GEDPART_BL_F,LEA_GEDPART_WH_M,LEA_GEDPART_WH_F,LEA_GEDPART_TR_M,LEA_GEDPART_TR_F,TOT_GEDPART_M,TOT_GEDPART_F,LEA_GEDPART_LEP_M,LEA_GEDPART_LEP_F,LEA_GEDPART_IDEA_M,LEA_GEDPART_IDEA_F,LEA_GEDCRED_HI_M,LEA_GEDCRED_HI_F,LEA_GEDCRED_AM_M,LEA_GEDCRED_AM_F,LEA_GEDCRED_AS_M,LEA_GEDCRED_AS_F,LEA_GEDCRED_HP_M,LEA_GEDCRED_HP_F,LEA_GEDCRED_BL_M,LEA_GEDCRED_BL_F,LEA_GEDCRED_WH_M,LEA_GEDCRED_WH_F,LEA_GEDCRED_TR_M,LEA_GEDCRED_TR_F,TOT_GEDCRED_M,TOT_GEDCRED_F,LEA_GEDCRED_LEP_M,LEA_GEDCRED_LEP_F,LEA_GEDCRED_IDEA_M,LEA_GEDCRED_IDEA_F,LEA_DISTED_IND,LEA_DISTEDENR_HI_M,LEA_DISTEDENR_HI_F,LEA_DISTEDENR_AM_M,LEA_DISTEDENR_AM_F,LEA_DISTEDENR_AS_M,LEA_DISTEDENR_AS_F,LEA_DISTEDENR_HP_M,LEA_DISTEDENR_HP_F,LEA_DISTEDENR_BL_M,LEA_DISTEDENR_BL_F,LEA_DISTEDENR_WH_M,LEA_DISTEDENR_WH_F,LEA_DISTEDENR_TR_M,LEA_DISTEDENR_TR_F,TOT_DISTEDENR_M,TOT_DISTEDENR_F,LEA_DISTEDENR_LEP_M,LEA_DISTEDENR_LEP_F,LEA_DISTEDENR_IDEA_M,LEA_DISTEDENR_IDEA_F
TX,TEXAS,4814070,CISCO ISD,P O BOX 1645,CISCO,76437,No,869,0,4,Yes,Yes,Yes,Kelly,West,(254) 442-3056,kwwest@ciscoisd.net,Kelly,West,(254) 442-3056,kwwest@ciscoisd.net,Kay,Rains,(254) 442-1219,krains@cisco.esc14.net,No,Yes,Yes,www.ciscoisd.net,No,-9,Yes,No,No,Yes,No,Yes,Yes,Yes,2,2,2,5,No,Yes,No,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,2,5,0,0,0,0,0,0,0,0,17,23,0,0,19,28,0,0,0,0
TX,TEXAS,4814130,CITY VIEW ISD,1025 CITY VIEW DR,WICHITA FALLS,76306,No,475,0,2,Yes,Yes,Yes,Cindy,Leaverton,940-855-7511 X358,cleaverton@cityview-isd.net,Rudy,Hawkins,940-855-7511 X358,rghawkins@cityview-isd.net,Kenda,Finn,940-855-7511 Ext 305,kfinn@cityview-isd.net,No,Yes,Yes,https://drive.google.com/open?id=0B3zKmpprcZY1LV9HOXdKZ2VVZTQ,No,-9,Yes,Yes,No,No,No,No,Yes,Yes,0,8,29,2,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,5,5,0,0,2,2,0,0,2,0,8,14,0,2,17,23,0,0,0,0
TX,TEXAS,4814160,CLARENDON ISD,P O BOX 610,CLARENDON,79226,No,481,0,3,Yes,Yes,Yes,Jenae,Ashbrook,806-874-3428,ashbrook.jenae@clarendonisd.net,Jenae,Ashbrook,806-874-3228,ashbrook.jenae@clarendonisd.net,Leslie,Norrell,806-874-3232,norrell.leslie@clarendonisd.net,No,Yes,Yes,http://www.clarendonisd.net/vnews/display.v/SEC/Resources%7CFor%20Students,No,-9,Yes,Yes,Yes,No,No,Yes,Yes,Yes,0,5,29,20,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,2,0,0,0,0,0,0,0,0,0,2,8,2,0,6,8,0,0,0,0
TX,TEXAS,4814190,CLARKSVILLE ISD,1500 W MAIN ST,CLARKSVILLE,75426,No,528,527,2,Yes,Yes,Yes,,,(903)427-3891 x700,pbryant@clarksvilleisd.org,,,(903)427-3891 x700,pbryant@clarksvilleisd.org,,,(903)427-3891 x700,pbryant@clarksvilleisd.org,No,Yes,Yes,clarksvilleisd.net,No,-9,Yes,No,No,Yes,No,Yes,Yes,Yes,0,17,29,11,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,TEXAS,4814250,CLAUDE ISD,P O BOX 209,CLAUDE,79019,No,353,0,2,Yes,Yes,Yes,Jeff,Byrd,806-226-7331,jeff.byrd@claudeisd.net,Jeff,Byrd,806-226-7331,jeff.byrd@claudeisd.net,Jennifer,Denham,806-226-7331,jennifer.denham@claudeisd.net,No,Yes,Yes,claudeisd.net,No,-9,Yes,No,No,No,Yes,No,Yes,Yes,0,2,8,5,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,2,0,0,2,0,0,0,0,0,0,11,11,0,0,13,13,0,0,0,2
TX,TEXAS,4814280,CLEAR CREEK ISD,P O BOX 799,LEAGUE CITY,77574,No,40995,0,44,Yes,Yes,Yes,Leila,Sarmecanic,281-284-0000,lsarmecanic@ccisd.net,Leila,Sarmecanic,281-284-0000,lsarmecanic@ccisd.net,Lisa,Hardcastle,(281) 455-3083,lhardcas@ccisd.net,No,Yes,Yes,http://pol.tasb.org/Policy/Code/505?filter=FFI,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,0,287,806,74,No,Yes,No,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,0,0,0,2,2,5,0,0,2,5,32,53,2,2,38,67,2,5,0,0
TX,TEXAS,4814310,CLEBURNE ISD,505 N RIDGEWAY STE 100,CLEBURNE,76033,No,6690,2,11,Yes,Yes,Yes,TAMMY,BRIGHT,(817) 526-1762,tbright@c-isd.com,TAMMY,BRIGHT,(817) 526-1762,tbright@c-isd.com,TAMMY,BRIGHT,(817) 526-1762,tbright@c-isd.com,No,Yes,Yes,http://pol.tasb.org/Policy/Download/737?filename=FFI%28LOCAL%29.pdf,Yes,No,Yes,No,No,Yes,No,No,No,No,0,0,0,0,No,Yes,No,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,TEXAS,4814370,CLEVELAND ISD,316 E DALLAS ST,CLEVELAND,77327,No,4139,2,7,Yes,Yes,Yes,Darrell,Myers,(281)592-8717,dmyers@clevelandisd.org,Darrell,Myers,(281)592-8717,dmyers@clevelandisd.org,Barbara,Shaw,(281)592-8717,bshaw@clevelandisd.org,No,Yes,Yes,http://pol.tasb.org/Policy/Download/813?filename=FFI(LOCAL).pdf,No,-9,Yes,No,No,Yes,No,No,Yes,Yes,0,0,131,32,No,Yes,No,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,TEXAS,4814400,CLIFTON ISD,1102 KEY AVE,CLIFTON,76634,No,966,0,3,Yes,Yes,Yes,Rhoda,White,254-675-1825,rhoda.white@cliftonisd.org,Rhoda,White,254-675-1825,rhoda.white@cliftonisd.org,Rhoda,White,254-675-1825,rhoda.white@cliftonisd.org,No,Yes,Yes,http://pol.tasb.org/Policy/Search/191?filter=bullying,No,-9,Yes,Yes,No,No,No,No,Yes,Yes,0,0,38,68,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,TEXAS,4814430,CLINT ISD,14521 HORIZON BLVD,EL PASO,79928,No,11632,0,14,Yes,Yes,Yes,RENE,CHAVEZ,(915) 433-3220,rene.chavez@clint.net,RENE,CHAVEZ,(915) 433-3220,rene.chavez@clint.net,JAMES,LITTLEJOHN,(915) 590-2865,James.Littlejohn@clint.net,No,Yes,Yes,http://pol.tasb.org/Policy/Download/436?filename=FO(LEGAL).pdf,No,-9,Yes,No,No,Yes,No,No,Yes,Yes,0,0,566,68,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,TEXAS,4814450,CLYDE CISD,P O BOX 479,CLYDE,79510,No,1465,0,4,Yes,Yes,Yes,Keith,Scharnhorst,325-893-4222,kscharnhorst@clydeisd.org,Keith,Scharnhorst,325-893-4222,kscharnhorst@clydeisd.org,Psula,Kinslow,325-893-4222,pkinslow@clydeisd.org,No,Yes,Yes,http://pol.tasb.org/Home/Index/250,No,-9,Yes,Yes,No,No,No,Yes,Yes,Yes,0,2,62,107,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,2,2,0,0,0,0,0,0,0,0,8,14,0,2,10,18,0,0,0,2
TX,TEXAS,4814490,COAHOMA ISD,P O BOX 110,COAHOMA,79511,No,917,2,3,Yes,Yes,Yes,Amy,Jacobs,432-394-5000,ajacobs@coahoma.esc18.net,Amy,Jacobs,432-394-5000,ajacobs@coahoma.esc18.net,Amy,Jacobs,432-394-5000,ajacobs@coahoma.esc18.net,No,Yes,Yes,http://www.coahomaisd.com/domain/132,No,-9,Yes,No,No,Yes,No,No,Yes,Yes,0,0,11,8,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,TEXAS,4814520,COLDSPRING-OAKHURST CISD,P O BOX 39,COLDSPRING,77331,No,1498,2,4,Yes,Yes,Yes,LELAND,MOORE,(936)653-1115,celliott@cocisd.org,LELAND,MOORE,(936)653-1115,celliott@cocisd.org,SHANNON,WALLACE,(936)653-1115,swallace@cocisd.org,No,Yes,Yes,pol.tasb.org/Policy/Code/1049?filter=FFH,No,-9,Yes,Yes,No,No,No,No,Yes,Yes,0,2,56,110,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,TEXAS,4814550,COLEMAN ISD,P O BOX 900,COLEMAN,76834,No,917,0,3,Yes,Yes,Yes,Skip,McCambridge,(325)625-3575 x101,skip.mccambridge@colemanisd.net,Skip,McCambridge,(325)625-3575 x 101,skip.mccambridge@colemanisd.net,Skip,McCambridge,(325)625-3575 x101,skip.mccambridge@colemanisd.net,No,Yes,Yes,www.colemanisd.org,No,-9,Yes,Yes,No,No,No,No,No,No,0,0,14,29,No,Yes,No,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,2,5,0,0,2,0,0,0,0,0,20,11,2,0,26,16,0,0,0,0
TX,TEXAS,4814580,COLLINSVILLE ISD,P O BOX 49,COLLINSVILLE,76233,No,540,0,2,Yes,Yes,Yes,Kelree,Brasseaux,9034296272,kabrasse@collinsvilleisd.org,Kelree,Brasseaux,9034296272,kabrasse@collinsvilleisd.org,Christinia,Skidmore,9034296272,cmskidmo@collinsvilleisd.org,No,Yes,No,-9,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,0,0,23,8,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,0,0,0,0,0,0,0,0,0,2,5,11,2,0,7,13,0,0,0,0
TX,TEXAS,4814600,COLMESNEIL ISD,P O BOX 37,COLMESNEIL,75938,No,424,0,2,Yes,Yes,Yes,Angela,Matterson,(409)837-5757 x 1001,angela.matterson@colmesneilisd.net,Angela,Matterson,(409)837-5757 x1001,angela.matterson@colmesneilisd.net,Heather,Mitcham,(409)837-2225 x 3001,heather.mitcham@colmesneilisd.net,No,Yes,Yes,http://www.colmesneilisd.net/?q=content/school-documents,No,-9,Yes,Yes,Yes,No,No,No,Yes,Yes,0,0,23,5,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,TEXAS,4814640,COLORADO ISD,1500 Lone Wolf Blvd,COLORADO CITY,79512,No,1005,0,5,Yes,Yes,Yes,REGGY,SPENCER,325-728-5312,rspencer@ccity.esc14.net,REGGY,SPENCER,325-728-5312,rspencer@ccity.esc14.net,REGGY,SPENCER,325-728-5312,RSPENCER@ccity.esc14.net,No,Yes,Yes,http://www.ccity.esc14.net,Yes,No,Yes,Yes,No,No,No,No,No,No,0,0,0,0,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,TEXAS,4814670,COLUMBIA-BRAZORIA ISD,P O BOX 158,WEST COLUMBIA,77486,No,3052,2,5,Yes,Yes,Yes,Lynn,Grell-Boethel,(979) 553-3199,lynn.grellboethel@cbisd.com,Lynn,Grell-Boethel,(979) 553-3199,lynn.grellboethel@cbisd.com,Jennifer,Kelly,(979) 481-0079,jennifer.kelly@cbisd.com,No,Yes,Yes,https://1.cdn.edl.io/RyNNaCjdyTdaN4hwVkS5OtQrO1p53NjSPbrcmff8BjxbMBOR.pdf,No,-9,Yes,Yes,No,No,No,No,Yes,No,0,0,74,20,No,Yes,No,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,TEXAS,4814700,COLUMBUS ISD,105 CARDINAL LN,COLUMBUS,78934,No,1597,0,5,Yes,Yes,Yes,Scott,Leopold,9797325704,leopolds@columbusisd.org,Scott,Leopold,9797325704,leopolds@columbusisd.org,Scott,Leopold,9797325704,leopolds@columbusisd.org,No,Yes,Yes,http://www.columbusisd.org/domain/78,No,-9,Yes,Yes,Yes,No,No,No,Yes,Yes,0,2,77,0,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,5,2,0,0,0,0,0,0,2,2,8,8,0,0,15,12,0,0,0,2
TX,TEXAS,4814730,COMAL ISD,1404 IH 35 N,NEW BRAUNFELS,78130,No,21150,21149,29,Yes,Yes,Yes,Armando,Maese,830-221-2080,a.maese@comalisd.org,Armando,Maese,830-221-2080,a.maese@comalisd.org,Jennifer,Johnson,830-221-2179,jennifer.johnson@comalisd.org,No,Yes,No,-9,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,8,74,314,1469,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,TEXAS,4814760,COMANCHE ISD,1414 N AUSTIN,COMANCHE,76442,No,1337,0,4,Yes,Yes,Yes,Gary,Speegle,(325)356-2727,gspeegle@comancheisd.net,Gary,Speegle,(325)356-2727,gspeegle@comancheisd.net,Gary,Speegle,(325)356-2727,gspeegle@comancheisd.net,No,Yes,Yes,www.comancheisd.net,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,0,14,14,68,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,5,11,0,0,0,0,0,0,2,0,29,32,0,0,36,43,0,0,2,2
TX,TEXAS,4814790,COMFORT ISD,P O BOX 398,COMFORT,78013,No,1119,0,3,Yes,Yes,Yes,Leslie,Vann,830-995-6400,leslie.vann@comfortisd.net,Leslie,Vann,830-995-6400,leslie.vann@comfortisd.net,Leslie,Vann,830-995-6400,leslie.vann@comfortisd.net,No,Yes,Yes,http://pol.tasb.org/Policy/Download/763?filename=FFI(Legal).pdf,No,-9,Yes,Yes,No,No,No,No,Yes,Yes,0,0,29,23,No,No,No,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,5,11,0,0,0,0,0,0,0,0,8,20,0,0,13,31,2,0,0,0
TX,TEXAS,4814820,COMMERCE ISD,3315 WASHINGTON ST,COMMERCE,75428,No,1600,0,4,Yes,Yes,Yes,Ludonna,Smithers,903-886-3755,ludonna.smithers@commerceisd.org,Charlie,Alderman,903-886-3755,charlie.alderman@commerceisd.org,Charlie,Alderman,903-886-3755,charlie.alderman@commerceisd.org,No,Yes,Yes,www.commerceisd.org,No,-9,Yes,Yes,No,No,No,No,No,No,0,2,59,8,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,2,5,2,0,2,0,0,2,0,5,11,20,0,2,17,34,0,2,2,8
TX,TEXAS,4814850,COMMUNITY ISD,P O BOX 400,NEVADA,75173,No,1919,0,4,Yes,Yes,Yes,Roosevelt,Nivens,972-843-8400x.9995,roosevelt.nivens@communityisd.org,Roosevelt,Nivens,972-843-8400x.9995,roosevelt.nivens@communityisd.org,Kim,Miller,972-843-8400,kim.miller@communityisd.org,No,Yes,Yes,http://pol.tasb.org/Home/Index/318,No,-9,Yes,No,No,Yes,No,No,Yes,Yes,0,8,35,11,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,TEXAS,4814880,COMO-PICKTON CISD,P O BOX 18,COMO,75431,Yes,759,0,1,Yes,Yes,Yes,Kay,Handlin,(903)488-3671x1030,handlink@cpcisd.net,Kay,Handlin,(903)488-3671x1030,handlink@cpcisd.net,Kay,Handlin,(903)488-3671x1030,handlink@cpcisd.net,No,Yes,Yes,http://pol.tasb.org/Policy/Code/676?filter=FFH,No,-9,Yes,No,No,Yes,No,No,Yes,Yes,0,0,29,8,Yes,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,5,5,0,0,0,0,0,0,0,2,8,8,0,2,13,17,2,0,2,2
TX,TEXAS,4814920,COMSTOCK ISD,P O BOX 905,COMSTOCK,78837,No,190,0,1,Yes,Yes,Yes,Orlie,Wolfenbarger,432-292-4444,okwolf@comstockisd.net,Orlie,Wolfenbarger,432-292-4444,okwolf@comstockisd.net,Rita,Sanchez,432-292-4444,rsanchez@comstockisd.net,No,Yes,Yes,http://www.comstockisd.net/134299_2,No,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,Yes,8,5,0,0,2,0,0,0,0,0,5,2,0,0,15,7,0,0,0,0
TX,TEXAS,4814970,CONNALLY ISD,200 CADET WAY,WACO,76705,No,2331,0,5,Yes,Yes,Yes,LARRY,CUMBY,(254) 296-6418,LCUMBY@CONNALLY.ORG,LARRY,CUMBY,(254)296-6418,LCUMBY@CONNALLY.ORG,MICHELE,MCKINLEY,(254)296-6473,MMCKINLEY@CONNALLY.ORG,No,Yes,Yes,WWW.CONNALLY.ORG,No,-9,Yes,Yes,No,No,No,No,Yes,No,0,5,113,182,No,Yes,No,Yes,Yes,Yes,No,No,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
TX,TEXAS,4815000,CONROE ISD,3205 W DAVIS,CONROE,77304,Yes,58240,0,54,Yes,Yes,Yes,Carrie,Galatas,(936) 709-7366,cgalatas@conroeisd.net,Carrie,Galatas,(936) 709-7366,cgalatas@conroeisd.net,Teresa,Canon,(936) 709-7672,tcanon@conroeisd.net,No,Yes,Yes,http://www.conroeisd.net/bullying/main.asp,No,-9,Yes,No,No,Yes,No,No,Yes,No,0,0,1274,0,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,29,14,0,0,0,0,0,0,17,17,62,92,0,0,108,123,0,0,0,0,19,13,-2,-2,-2,-2,-2,-2,4,7,22,46,-2,-2,45,66,-2,-2,-2,-2,Yes,233,149,2,2,5,5,0,0,41,32,164,143,11,11,456,342,29,14,35,11
